e, G, j2j, j2u, logw1, spelldur1, u2j
1,0.13377,1,0,6.172,43.4,0
1,0.062646,1,0,5.9086,2.5,0
1,0.19582,0,1,6.3286,17.8,0
1,0.59167,0,0,7.0045,60,0
1,0.91371,0,1,7.7076,20.25,0
1,0.22823,0,1,6.3981,6.05,0
1,0.9572,0,0,7.9282,60,0
1,0.25477,1,0,6.451,36.45,0
1,0.67922,0,0,7.1497,60,0
1,0.35568,0,1,6.6308,24,0
1,0.44211,0,1,6.7701,44.55,0
1,0.42294,0,0,6.7398,60,0
1,0.45529,0,0,6.7908,60,0
1,0.045649,0,1,5.8119,0.95,0
1,0.35929,1,0,6.6368,25.4,0
1,0.53457,0,0,6.9144,60,0
1,0.43229,1,0,6.7547,26.05,0
1,0.063268,1,0,5.9117,19.7,0
1,0.0025092,1,0,5.1181,43.55,0
1,0.9969,0,0,8.5604,60,0
1,0.36327,0,1,6.6434,1.05,0
1,0.4415,1,0,6.7692,21.35,0
1,0.85302,0,1,7.5123,22.6,0
1,0.7082,0,0,7.201,60,0
1,0.35838,0,0,6.6353,60,0
1,0.92177,0,0,7.7406,60,0
1,0.51986,0,1,6.8915,36.35,0
1,0.08071,1,0,5.9909,16.4,0
1,0.23729,0,1,6.4165,54.75,0
1,0.51115,0,1,6.8779,25.25,0
1,0.9427,0,0,7.8405,60,0
1,0.71413,1,0,7.2117,57.55,0
1,0.47682,0,1,6.8245,11.65,0
1,0.79569,0,1,7.3737,21.8,0
1,0.65772,0,0,7.1128,60,0
0,-1,0,0,-1,24.25,1
0,-1,0,0,-1,3.7,1
1,0.5399,0,1,6.9228,0.5,0
1,0.11788,1,0,6.1242,23.65,0
1,0.097142,1,0,6.0545,13.75,0
1,0.31897,0,1,6.5683,17.3,0
1,0.45225,1,0,6.786,47.95,0
1,0.59879,0,0,7.0159,60,0
1,0.71867,0,1,7.2201,49.6,0
0,-1,0,0,-1,24.35,1
1,0.45756,0,0,6.7944,60,0
1,0.76781,0,1,7.3149,59.15,0
1,0.00058369,1,0,4.8443,0.8,0
1,0.4228,0,0,6.7396,60,0
1,0.41267,0,1,6.7235,7,0
0,-1,0,0,-1,6.35,1
1,0.92779,0,1,7.767,59.4,0
1,0.12829,1,0,6.156,19.15,0
1,0.18909,1,0,6.3133,21,0
1,0.64543,0,1,7.0922,55.45,0
1,0.67124,0,0,7.1359,60,0
1,0.75627,0,1,7.2918,22.3,0
1,0.013779,1,0,5.4921,40.1,0
1,0.060027,0,1,5.8952,0.3,0
1,0.67155,0,1,7.1364,27.45,0
1,0.97306,0,0,8.0578,60,0
1,0.90849,0,1,7.6875,32.25,0
1,0.67038,0,0,7.1344,60,0
0,-1,0,0,-1,0.2,1
1,0.74789,0,1,7.2753,21.05,0
1,0.63133,0,1,7.0688,11.95,0
1,0.93984,0,0,7.8253,60,0
0,-1,0,0,-1,8,1
1,0.71523,0,0,7.2138,60,0
1,0.34644,0,0,6.6153,60,0
1,0.32679,0,0,6.5819,60,0
1,0.45723,0,1,6.7939,15.5,0
1,0.81553,0,1,7.4185,57.85,0
1,0.27797,0,0,6.4949,60,0
1,0.65512,1,0,7.1085,0.4,0
1,0.39447,0,0,6.6943,60,0
0,-1,0,0,-1,11.8,1
1,0.31755,0,1,6.5658,47.65,0
1,0.49553,0,1,6.8536,17.1,0
1,0.45371,0,0,6.7883,60,0
1,0.73051,0,1,7.2421,22.85,0
1,0.88682,0,1,7.6119,42.65,0
1,0.93984,0,0,7.8253,60,0
1,0.29779,1,0,6.5309,9.85,0
1,0.42465,0,0,6.7426,60,0
1,0.39866,0,1,6.7011,5.8,0
0,-1,0,0,-1,23.55,1
1,0.24539,1,0,6.4326,6.35,0
0,-1,0,0,-1,37.75,1
1,0.6623,0,1,7.1206,28.3,0
1,0.23202,0,1,6.4058,8.2,0
1,0.020575,1,0,5.5924,11.2,0
1,0.712,0,0,7.2079,60,0
1,0.74772,1,0,7.275,51.25,0
0,-1,0,0,-1,4.6,1
1,0.76438,0,1,7.308,21.5,0
1,0.32798,1,0,6.5839,4.2,0
1,0.72573,0,0,7.2331,60,0
1,0.018093,1,0,5.5596,20.7,0
1,0.50907,0,1,6.8747,19.55,0
1,0.90593,0,0,7.6779,60,0
1,0.21134,1,0,6.3626,51.3,0
1,0.28657,1,0,6.5106,35.55,0
1,0.5714,0,0,6.9723,60,0
1,0.54706,0,1,6.934,26.6,0
1,0.36806,0,0,6.6513,60,0
1,0.27186,0,0,6.4835,60,0
1,0.86083,0,1,7.5338,42.9,0
1,0.58459,0,0,6.9932,60,0
1,0.62676,0,1,7.0613,33.9,0
1,0.26253,0,1,6.4659,33.05,0
1,0.78144,0,0,7.3431,60,0
0,-1,0,0,-1,9.85,1
0,-1,0,0,-1,10.6,1
1,0.71821,0,0,7.2192,60,0
1,0.14993,1,0,6.2167,9.2,0
1,0.37291,1,0,6.6592,10.6,0
1,0.84453,0,1,7.4898,20.8,0
1,0.85475,0,1,7.517,27.6,0
1,0.37484,0,0,6.6624,60,0
0,-1,0,0,-1,3.1,1
1,0.55846,0,1,6.9519,56.7,0
1,0.046199,1,0,5.8154,4.3,0
1,0.76573,0,0,7.3107,60,0
1,0.63641,0,0,7.0772,60,0
1,0.20228,0,1,6.3429,37.35,0
1,0.47826,0,1,6.8267,38.95,0
1,0.68961,0,1,7.1678,2.4,0
1,0.93625,0,0,7.807,60,0
1,0.56878,0,1,6.9682,19.65,0
1,0.78394,0,0,7.3484,60,0
1,0.038149,1,0,5.7597,2.65,0
1,0.54745,0,1,6.9346,55.05,0
1,0.30211,0,1,6.5387,26.1,0
1,0.27129,1,0,6.4824,2.55,0
0,-1,0,0,-1,25.1,1
1,0.85492,0,1,7.5175,52.05,0
1,0.46037,0,1,6.7988,16.95,0
1,0.36805,0,0,6.6513,60,0
1,0.85495,1,0,7.5175,13.1,0
1,0.77044,0,0,7.3203,60,0
1,0.070088,0,0,5.9445,60,0
1,0.96185,0,1,7.9613,59.4,0
1,0.83393,0,1,7.4628,6.25,0
1,0.00063155,1,0,4.8582,3.55,0
1,0.38631,1,0,6.6811,16.65,0
1,0.43955,0,0,6.7661,60,0
1,0.3694,1,0,6.6535,11.45,0
1,0.69435,0,0,7.1762,60,0
1,0.33425,1,0,6.5946,25.3,0
1,0.034205,1,0,5.7289,1.65,0
1,0.82712,0,1,7.4461,19.3,0
1,0.34271,1,0,6.609,20.6,0
1,0.46691,1,0,6.809,28.95,0
1,0.11551,1,0,6.1167,24.2,0
1,0.65097,0,1,7.1015,19.95,0
1,0.83137,0,0,7.4565,60,0
1,0.52294,1,0,6.8963,10.6,0
1,0.35558,0,1,6.6306,39.05,0
1,0.60248,1,0,7.0219,10.05,0
1,0.065094,1,0,5.9207,2.3,0
1,0.13018,1,0,6.1616,15.1,0
0,-1,0,0,-1,1.85,1
1,0.85262,0,0,7.5112,60,0
1,0.46955,0,0,6.8131,60,0
1,0.60566,1,0,7.027,47.8,0
1,0.71764,1,0,7.2182,31.25,0
1,0.90159,0,0,7.6621,60,0
1,0.45454,1,0,6.7896,9.25,0
1,0.18907,1,0,6.3132,10.5,0
1,0.912,0,0,7.7009,60,0
1,0.39092,0,1,6.6886,27.75,0
0,-1,0,0,-1,1.4,1
1,0.24428,1,0,6.4304,18.95,0
1,0.9585,0,1,7.9371,0.3,0
1,0.58712,0,0,6.9973,60,0
1,0.45228,0,1,6.7861,0.95,0
1,0.048564,1,0,5.8303,10.5,0
1,0.97371,0,0,8.0644,60,0
1,0.73788,0,0,7.256,60,0
1,0.23132,1,0,6.4044,48.35,0
1,0.15004,1,0,6.217,49.45,0
1,0.5678,1,0,6.9666,47.05,0
1,0.73287,0,0,7.2465,60,0
1,0.097803,1,0,6.0568,27.95,0
1,0.47531,0,0,6.8221,60,0
1,0.99594,0,1,8.5042,2.75,0
1,0.71418,0,1,7.2118,44.85,0
1,0.25218,1,0,6.4459,39.85,0
1,0.68686,0,0,7.163,60,0
1,0.17169,1,0,6.2721,1.15,0
1,0.59321,0,1,7.007,34.95,0
1,0.88924,0,1,7.6198,13.6,0
0,-1,0,0,-1,7.55,1
1,0.93179,1,0,7.7854,6.35,0
0,-1,0,0,-1,43.3,1
1,0.4809,1,0,6.8308,36.6,0
1,0.68274,1,0,7.1558,2.2,0
1,0.42729,1,0,6.7467,44.8,0
1,0.65493,0,1,7.1081,0.9,0
1,0.86507,0,0,7.5458,60,0
1,0.1867,0,1,6.3078,17.15,0
1,0.55243,1,0,6.9424,4.8,0
1,0.63767,0,1,7.0793,12.75,0
1,0.38041,0,1,6.6715,49.7,0
1,0.76221,0,1,7.3036,46.1,0
1,0.15989,0,1,6.2427,24.35,0
1,0.11494,1,0,6.1149,13.75,0
0,-1,0,0,-1,5.15,1
1,0.016236,1,0,5.5325,6.8,0
1,0.30038,1,0,6.5356,5.65,0
1,0.17273,1,0,6.2747,36.55,0
1,0.22544,1,0,6.3923,9.15,0
1,0.32073,1,0,6.5714,15.5,0
1,0.40295,0,0,6.708,60,0
1,0.41626,0,0,6.7292,60,0
1,0.11053,1,0,6.1006,5.2,0
1,0.15643,0,0,6.2338,60,0
1,0.33489,1,0,6.5957,33.75,0
1,0.15175,1,0,6.2216,5.9,0
1,0.92363,0,1,7.7486,58.75,0
1,0.11867,1,0,6.1267,30.85,0
1,0.25039,1,0,6.4425,7.8,0
1,0.14688,0,1,6.2085,19,0
1,0.94197,0,0,7.8365,60,0
1,0.31627,1,0,6.5636,7.75,0
1,0.19874,1,0,6.3351,9.9,0
1,0.2826,0,1,6.5034,9.05,0
1,0.64455,0,0,7.0907,60,0
1,0.77182,0,1,7.3231,25.15,0
1,0.52312,0,1,6.8966,48.25,0
0,-1,0,0,-1,22.5,1
1,0.47179,1,0,6.8166,47.85,0
1,0.54713,0,0,6.9341,60,0
1,0.97943,0,0,8.1288,60,0
1,0.87078,0,1,7.5624,57.85,0
1,0.23422,0,1,6.4103,13.7,0
1,0.58751,0,0,6.9979,60,0
1,0.05355,0,1,5.8599,11.45,0
1,0.12985,1,0,6.1606,57.05,0
1,0.41563,0,1,6.7282,52.35,0
1,0.24833,1,0,6.4384,12.95,0
1,0.32028,0,0,6.5706,60,0
0,-1,0,0,-1,4.1,1
1,0.16218,1,0,6.2485,22,0
1,0.72364,0,1,7.2292,9,0
1,0.33119,1,0,6.5894,50.75,0
1,0.51947,0,0,6.8909,60,0
1,0.31819,0,1,6.567,10.25,0
0,-1,0,0,-1,43.9,1
1,0.6428,0,1,7.0878,18.2,0
1,0.15242,1,0,6.2233,40.65,0
1,0.89889,0,1,7.6525,18.65,0
1,0.29442,0,0,6.5249,60,0
1,0.94465,0,0,7.8511,60,0
1,0.99436,0,0,8.4343,60,0
0,-1,0,0,-1,28.35,1
1,0.16214,1,0,6.2484,48.05,0
1,0.50356,1,0,6.8661,13.85,0
1,0.11543,1,0,6.1165,2.15,0
1,0.17749,1,0,6.2861,27.6,0
1,0.21926,1,0,6.3795,14.7,0
1,0.7548,0,0,7.2889,60,0
1,0.5977,0,0,7.0142,60,0
1,0.33808,0,1,6.6011,53.3,0
1,0.51043,0,1,6.8768,49.95,0
1,0.01058,1,0,5.429,10.65,0
1,0.92475,0,1,7.7535,11.9,0
1,0.78675,1,0,7.3544,12.35,0
1,0.35475,1,0,6.6292,18.7,0
1,0.17991,1,0,6.2919,49.4,0
0,-1,0,0,-1,2.9,1
1,0.91685,0,0,7.7202,60,0
1,0.05328,1,0,5.8583,4.2,0
1,0.71829,1,0,7.2194,26.05,0
0,-1,0,0,-1,21.5,1
1,0.079339,0,0,5.9852,60,0
1,0.41341,1,0,6.7247,3.1,0
1,0.23026,0,1,6.4022,13.2,0
1,0.50411,0,0,6.867,60,0
1,0.55457,0,0,6.9458,60,0
1,0.84333,0,1,7.4867,54.85,0
1,0.5722,1,0,6.9736,53.05,0
0,-1,0,0,-1,3.5,1
1,0.38993,1,0,6.687,0.7,0
1,0.68945,0,0,7.1675,60,0
0,-1,0,0,-1,7.6,1
1,0.45961,1,0,6.7976,59.45,0
1,0.63685,0,1,7.078,4.2,0
1,0.28968,0,1,6.5163,33.95,0
1,0.24531,0,0,6.4325,60,0
1,0.34215,0,1,6.6081,32.95,0
1,0.57953,0,1,6.9852,4.85,0
1,0.2095,1,0,6.3587,34.65,0
1,0.90949,0,0,7.6913,60,0
0,-1,0,0,-1,7.3,1
1,0.12158,0,1,6.1358,30.15,0
1,0.064207,1,0,5.9164,15.95,0
1,0.69276,1,0,7.1734,5.3,0
1,0.5531,0,1,6.9435,9.35,0
1,0.69743,0,0,7.1816,60,0
1,0.76842,0,1,7.3162,1.35,0
1,0.82902,0,0,7.4507,60,0
1,0.6999,0,0,7.186,60,0
1,0.0064616,1,0,5.3168,19.1,0
1,0.61677,0,0,7.045,60,0
1,0.65987,0,0,7.1165,60,0
1,0.0063062,1,0,5.3114,6.7,0
1,0.19005,0,0,6.3155,60,0
1,0.21665,0,0,6.3739,60,0
1,0.33939,0,1,6.6034,45.05,0
1,0.87233,0,1,7.567,4.9,0
1,0.75625,0,1,7.2917,31.6,0
1,0.91167,0,0,7.6996,60,0
1,0.21698,1,0,6.3747,44.1,0
1,0.23007,0,0,6.4019,60,0
1,0.66868,0,1,7.1315,0.15,0
1,0.38758,1,0,6.6832,40.25,0
0,-1,0,0,-1,23.7,1
1,0.9959,0,1,8.5024,2.75,0
1,0.17033,1,0,6.2688,3.15,0
0,-1,0,0,-1,28.2,1
1,0.27562,1,0,6.4905,8,0
1,0.26306,1,0,6.4669,7.3,0
1,0.50792,0,1,6.8729,32.75,0
1,0.4968,0,0,6.8556,60,0
1,0.3721,1,0,6.6579,8.35,0
1,0.20224,1,0,6.3428,50.65,0
1,0.94588,0,0,7.858,60,0
1,0.24558,1,0,6.433,20.05,0
1,0.99809,0,0,8.657,60,0
1,0.46784,1,0,6.8104,45.8,0
1,0.36517,1,0,6.6465,32.85,0
1,0.79616,1,0,7.3748,10.2,0
1,0.29576,0,1,6.5273,55.6,0
1,0.46397,0,0,6.8044,60,0
1,0.84403,0,1,7.4885,10,0
1,0.49483,0,0,6.8525,60,0
1,0.512,0,0,6.8792,60,0
1,0.85357,0,0,7.5138,60,0
1,0.73077,0,0,7.2426,60,0
1,0.18892,0,0,6.3129,60,0
1,0.8334,0,1,7.4615,54.3,0
1,0.24625,0,1,6.4343,47.8,0
1,0.56151,0,0,6.9567,60,0
1,0.91974,0,0,7.7321,60,0
0,-1,0,0,-1,5.45,1
1,0.20436,1,0,6.3475,20.2,0
1,0.61011,0,1,7.0342,1.2,0
1,0.53759,0,1,6.9192,48.9,0
0,-1,0,0,-1,1.75,1
1,0.010308,1,0,5.4229,9.35,0
1,0.40546,0,0,6.712,60,0
1,0.38274,0,1,6.6753,57.2,0
1,0.066059,1,0,5.9254,9.05,0
1,0.60128,0,0,7.02,60,0
1,0.70025,1,0,7.1867,27.8,0
1,0.93218,0,1,7.7873,14.95,0
0,-1,0,0,-1,9.65,1
1,0.53676,0,0,6.9179,60,0
1,0.80134,0,0,7.3862,60,0
1,0.55117,0,0,6.9404,60,0
1,0.3794,1,0,6.6699,22.45,0
1,0.26898,0,1,6.4781,5.85,0
1,0.7014,0,0,7.1887,60,0
1,0.025824,1,0,5.652,19.25,0
1,0.32648,1,0,6.5813,21.4,0
0,-1,0,0,-1,1.15,1
1,0.073957,1,0,5.962,8.1,0
1,0.78746,0,0,7.3559,60,0
0,-1,0,0,-1,5.45,1
1,0.73395,1,0,7.2486,10.85,0
1,0.50072,0,0,6.8617,60,0
1,0.051796,1,0,5.8497,5.65,0
1,0.75697,0,0,7.2932,60,0
1,0.74539,0,0,7.2705,60,0
1,0.77488,0,1,7.3294,18.1,0
1,0.3455,1,0,6.6137,0.5,0
1,0.73526,0,1,7.2511,28.5,0
1,0.32695,0,1,6.5821,35.5,0
1,0.51866,1,0,6.8896,0.05,0
1,0.36569,1,0,6.6474,30.2,0
1,0.77135,0,1,7.3222,26.9,0
1,0.6266,1,0,7.0611,42.55,0
1,0.69888,0,1,7.1842,19.9,0
0,-1,0,0,-1,57.55,1
1,0.90412,0,0,7.6712,60,0
1,0.5526,0,1,6.9427,3.3,0
1,0.87983,0,0,7.5897,60,0
1,0.068143,1,0,5.9354,2.3,0
1,0.58053,0,1,6.9868,10.15,0
0,-1,0,0,-1,25.8,1
1,0.16079,0,1,6.245,2.75,0
1,0.083723,1,0,6.0033,51.6,0
1,0.56579,0,0,6.9634,60,0
1,0.28862,0,0,6.5144,60,0
1,0.61365,0,1,7.0399,11.35,0
1,0.18641,1,0,6.3071,1,0
1,0.050973,1,0,5.8449,14.6,0
1,0.98028,0,0,8.1396,60,0
1,0.9897,0,0,8.2984,60,0
1,0.17576,0,0,6.282,60,0
1,0.50152,0,1,6.8629,0.95,0
1,0.18823,0,1,6.3113,11.6,0
1,0.3744,0,0,6.6617,60,0
1,0.028879,1,0,5.6821,43.2,0
1,0.75926,0,0,7.2977,60,0
1,0.96396,0,0,7.9775,60,0
1,0.60345,1,0,7.0234,10.9,0
1,0.57382,0,1,6.9761,55.45,0
1,0.9472,0,0,7.8656,60,0
1,0.48641,0,0,6.8394,60,0
1,0.56398,0,1,6.9606,16.55,0
1,0.5821,0,0,6.9893,60,0
1,0.38654,0,1,6.6815,21.5,0
1,0.37716,0,1,6.6662,0.35,0
1,0.38307,1,0,6.6759,40.8,0
1,0.37935,1,0,6.6698,0.65,0
1,0.047125,0,1,5.8213,17.25,0
1,0.16737,0,1,6.2615,30.55,0
1,0.03922,1,0,5.7677,5.65,0
1,0.18698,0,1,6.3084,25.15,0
1,0.98015,0,0,8.138,60,0
1,0.00085323,1,0,4.9124,7.7,0
1,0.92317,0,0,7.7466,60,0
0,-1,0,0,-1,40.25,1
1,0.0055501,1,0,5.2835,5.85,0
1,0.45642,1,0,6.7926,12.1,0
1,0.84143,0,0,7.4818,60,0
1,0.25137,1,0,6.4444,2.05,0
1,0.6448,0,0,7.0912,60,0
1,0.2493,1,0,6.4403,34.3,0
1,0.58575,0,0,6.9951,60,0
1,0.088451,1,0,6.022,16.1,0
1,0.0017742,1,0,5.0498,0.35,0
1,0.77711,0,0,7.3341,60,0
1,0.09929,0,0,6.0622,60,0
1,0.26948,1,0,6.479,5.25,0
1,0.82954,0,0,7.452,60,0
1,0.40864,0,1,6.7171,3.15,0
1,0.81546,0,1,7.4184,27.9,0
1,0.65075,0,1,7.1011,37,0
1,0.37564,1,0,6.6637,3.9,0
1,0.46527,0,0,6.8064,60,0
1,0.55966,0,1,6.9538,12.6,0
1,0.88606,0,0,7.6094,60,0
1,0.012686,1,0,5.4721,10.55,0
1,0.18368,1,0,6.3007,27.3,0
1,0.38212,1,0,6.6743,2.1,0
1,0.88993,0,0,7.622,60,0
1,0.0097361,1,0,5.4096,5.9,0
1,0.74586,0,0,7.2714,60,0
1,0.6928,0,0,7.1734,60,0
1,0.024448,1,0,5.6375,44.1,0
1,0.22216,0,1,6.3855,16.45,0
1,0.62091,0,0,7.0518,60,0
1,0.86983,0,1,7.5596,14.9,0
1,0.82569,0,0,7.4426,60,0
1,0.77365,0,0,7.3269,60,0
1,0.43227,0,0,6.7546,60,0
1,0.33303,0,1,6.5925,6.15,0
1,0.14559,1,0,6.205,5.75,0
1,0.37598,0,1,6.6643,40.7,0
1,0.64967,0,1,7.0993,4.85,0
1,0.57217,0,1,6.9735,10.5,0
1,0.21885,0,0,6.3786,60,0
1,0.33484,1,0,6.5956,24.3,0
1,0.0075855,0,1,5.3525,1.4,0
1,0.95219,0,0,7.8955,60,0
1,0.036756,0,1,5.7491,50.05,0
1,0.59508,0,0,7.01,60,0
1,0.82636,0,1,7.4443,16.9,0
1,0.29601,0,0,6.5278,60,0
1,0.46063,0,1,6.7992,22.35,0
1,0.3187,1,0,6.5679,14.4,0
1,0.21691,1,0,6.3745,22.8,0
1,0.14462,1,0,6.2024,11.65,0
1,0.13235,1,0,6.1679,41.65,0
1,0.91656,0,0,7.719,60,0
1,0.96403,0,1,7.9781,26.65,0
1,0.92383,0,1,7.7494,51.25,0
1,0.70983,0,0,7.2039,60,0
1,0.53938,0,0,6.922,60,0
1,0.16397,0,1,6.253,24.15,0
1,0.88368,0,0,7.6018,60,0
1,0.7213,0,1,7.2249,50.6,0
1,0.39197,0,1,6.6903,30.75,0
1,0.15423,1,0,6.2281,40.95,0
1,0.39182,1,0,6.69,45.25,0
1,0.82121,0,0,7.4319,60,0
1,0.98251,0,1,8.17,59.75,0
1,0.55975,0,1,6.9539,17.55,0
1,0.75022,0,0,7.2799,60,0
1,0.52844,0,0,6.9049,60,0
1,0.22104,0,0,6.3832,60,0
1,0.50099,0,0,6.8621,60,0
1,0.67174,0,0,7.1367,60,0
1,0.20674,0,0,6.3527,60,0
1,0.71756,0,0,7.218,60,0
1,0.76866,1,0,7.3167,13.65,0
1,0.59965,0,0,7.0173,60,0
1,0.23137,1,0,6.4045,52.2,0
1,0.037655,0,1,5.756,9,0
0,-1,0,0,-1,0.15,1
1,0.46773,0,0,6.8103,60,0
1,0.77468,0,0,7.329,60,0
1,0.4315,1,0,6.7534,13.05,0
1,0.4188,1,0,6.7333,30.95,0
1,0.96234,1,0,7.965,26.45,0
1,0.66213,0,0,7.1203,60,0
1,0.22236,0,0,6.3859,60,0
1,0.86471,0,1,7.5448,6.3,0
1,0.60254,1,0,7.022,6.95,0
1,0.64122,1,0,7.0852,24.15,0
1,0.21717,1,0,6.375,8.15,0
1,0.052775,0,1,5.8554,0.6,0
0,-1,0,0,-1,9.8,1
1,0.86879,0,1,7.5565,32.6,0
1,0.80626,1,0,7.3973,4.9,0
1,0.59489,0,0,7.0097,60,0
1,0.75,0,1,7.2794,42.85,0
1,0.26779,0,1,6.4758,15.6,0
1,0.46273,0,1,6.8025,14.85,0
1,0.51443,1,0,6.883,43.6,0
1,0.77644,0,0,7.3327,60,0
1,0.24598,0,0,6.4338,60,0
1,0.22939,1,0,6.4005,32.15,0
1,0.45902,0,0,6.7967,60,0
1,0.59847,0,1,7.0154,18.25,0
1,0.81899,0,0,7.4266,60,0
1,0.49117,0,0,6.8468,60,0
1,0.64764,0,1,7.0959,35,0
1,0.86643,0,1,7.5497,55.55,0
1,0.59019,0,1,7.0022,47.85,0
1,0.79017,0,1,7.3617,32.7,0
1,0.39328,1,0,6.6924,6.6,0
1,0.90055,0,0,7.6584,60,0
1,0.60036,0,1,7.0185,46.6,0
1,0.39154,0,0,6.6896,60,0
1,0.658,0,1,7.1133,49,0
1,0.46359,1,0,6.8038,10.25,0
1,0.41093,0,1,6.7207,11.4,0
1,0.023056,1,0,5.622,17,0
1,0.29292,0,1,6.5222,1.55,0
1,0.96992,0,1,8.0279,18.45,0
1,0.14608,0,1,6.2064,25.25,0
1,0.34897,0,1,6.6195,36.45,0
1,0.4535,1,0,6.788,32.65,0
1,0.68667,0,0,7.1626,60,0
1,0.65317,0,1,7.1052,24.05,0
1,0.58159,0,1,6.9885,36.6,0
1,0.78519,0,0,7.3511,60,0
1,0.095915,1,0,6.05,5.15,0
1,0.17376,0,1,6.2772,18.7,0
1,0.31487,0,0,6.5612,60,0
1,0.66668,0,0,7.1281,60,0
1,0.76809,0,0,7.3155,60,0
1,0.8452,0,0,7.4916,60,0
1,0.98956,0,1,8.2952,25.7,0
1,0.79734,0,0,7.3774,60,0
1,0.36566,0,0,6.6473,60,0
1,0.72259,1,0,7.2273,35.6,0
0,-1,0,0,-1,11.25,1
1,0.49506,0,1,6.8529,13.55,0
1,0.088489,1,0,6.0221,8.4,0
1,0.98615,0,0,8.2277,60,0
1,0.95916,0,0,7.9417,60,0
1,0.31891,0,0,6.5682,60,0
1,0.47567,0,1,6.8227,4.3,0
1,0.53898,0,0,6.9213,60,0
1,0.85658,0,0,7.522,60,0
1,0.81824,1,0,7.4249,8.85,0
1,0.19344,0,0,6.3232,60,0
1,0.090192,1,0,6.0287,6.8,0
1,0.67941,0,0,7.15,60,0
1,0.73985,0,0,7.2598,60,0
1,0.63,0,0,7.0667,60,0
1,0.66333,0,1,7.1224,44.25,0
1,0.1879,1,0,6.3105,5.75,0
1,0.63194,0,1,7.0698,28.1,0
1,0.16022,0,1,6.2435,33.05,0
1,0.72174,0,1,7.2257,15.75,0
1,0.24408,1,0,6.43,18,0
1,0.63406,0,1,7.0733,15.3,0
1,0.88069,0,1,7.5924,26.95,0
1,0.27327,1,0,6.4861,13.5,0
1,0.91081,0,0,7.6963,60,0
1,0.68191,0,1,7.1543,1.8,0
1,0.13249,0,1,6.1683,23.3,0
1,0.22272,0,0,6.3867,60,0
1,0.22035,0,0,6.3817,60,0
1,0.57508,1,0,6.9781,23.25,0
1,0.014566,1,0,5.5057,1.65,0
1,0.96061,0,0,7.9522,60,0
1,0.32062,1,0,6.5712,3,0
1,0.13708,0,1,6.1815,35.05,0
1,0.030963,0,1,5.7012,15.1,0
1,0.84179,0,1,7.4827,40.2,0
1,0.32297,0,1,6.5753,41.45,0
1,0.8358,0,0,7.4675,60,0
1,0.28838,1,0,6.5139,0.25,0
1,0.42177,1,0,6.738,23.85,0
1,0.36441,0,1,6.6452,20.7,0
1,0.78943,1,0,7.3601,23.15,0
1,0.58404,0,1,6.9924,55.55,0
1,0.56358,0,0,6.96,60,0
1,0.38474,0,1,6.6786,20,0
1,0.79074,0,1,7.363,24.7,0
1,0.4748,1,0,6.8213,28.35,0
1,0.66828,0,1,7.1308,1.05,0
1,0.10294,1,0,6.075,18.2,0
1,0.36834,0,1,6.6517,25.65,0
0,-1,0,0,-1,12.5,1
1,0.67839,0,0,7.1482,60,0
1,0.42625,0,0,6.7451,60,0
1,0.85988,0,0,7.5311,60,0
1,0.86385,0,0,7.5423,60,0
1,0.00066565,1,0,4.8676,25.95,0
1,0.039675,1,0,5.771,9.95,0
1,0.41043,0,1,6.7199,31.7,0
1,0.77222,0,0,7.324,60,0
1,0.22396,1,0,6.3893,20.6,0
1,0.77582,0,1,7.3314,25,0
1,0.19318,0,1,6.3226,0.65,0
0,-1,0,0,-1,12.3,1
1,0.39366,1,0,6.693,19.9,0
1,0.75605,0,0,7.2913,60,0
0,-1,0,0,-1,2.2,1
1,0.021785,1,0,5.6072,23.4,0
1,0.33105,0,1,6.5892,6,0
1,0.23168,1,0,6.4051,6.5,0
1,0.84773,0,0,7.4982,60,0
1,0.57332,0,0,6.9753,60,0
1,0.38292,1,0,6.6756,19.35,0
1,0.41314,1,0,6.7243,24.1,0
1,0.30047,0,1,6.5357,11.95,0
1,0.79872,0,0,7.3804,60,0
1,0.31114,0,0,6.5546,60,0
1,0.025667,1,0,5.6504,1.5,0
1,0.95896,0,0,7.9403,60,0
1,0.58516,0,1,6.9942,31.1,0
1,0.32499,0,1,6.5787,36.5,0
1,0.1638,1,0,6.2526,25.65,0
1,0.4312,0,1,6.7529,12.95,0
1,0.65673,0,0,7.1112,60,0
1,0.23911,1,0,6.4201,29.3,0
1,0.30471,1,0,6.5433,10.8,0
1,0.63913,0,1,7.0817,32.7,0
1,0.24861,0,0,6.439,60,0
1,0.97169,0,1,8.0444,55.6,0
1,0.32795,0,0,6.5838,60,0
1,0.80924,0,0,7.404,60,0
1,0.20013,0,1,6.3382,10.75,0
1,0.36242,0,1,6.642,6.2,0
1,0.16004,0,1,6.2431,42.15,0
1,0.65372,0,0,7.1061,60,0
1,0.18875,1,0,6.3125,19.3,0
1,0.12096,0,0,6.1338,60,0
1,0.98763,1,0,8.255,22.7,0
1,0.6371,0,0,7.0784,60,0
0,-1,0,0,-1,15.4,1
1,0.14985,1,0,6.2165,5.35,0
1,0.66414,0,1,7.1237,24.65,0
0,-1,0,0,-1,1.2,1
1,0.75598,0,0,7.2912,60,0
1,0.4908,0,0,6.8462,60,0
1,0.21124,1,0,6.3624,35.15,0
